Attrition,Age,DailyRate,DistanceFromHome,HourlyRate,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research...Development,Department_Sales,Education_Below.College,Education_College,Education_Doctor,Education_Master,EducationField_Life.Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical.Degree,EnvironmentSatisfaction_Low,EnvironmentSatisfaction_Medium,EnvironmentSatisfaction_Very.High,Gender_Male,JobInvolvement_Low,JobInvolvement_Medium,JobInvolvement_Very.High,JobLevel_X2,JobLevel_X3,JobLevel_X4,JobLevel_X5,JobRole_Human.Resources,JobRole_Laboratory.Technician,JobRole_Manager,JobRole_Manufacturing.Director,JobRole_Research.Director,JobRole_Research.Scientist,JobRole_Sales.Executive,JobRole_Sales.Representative,JobSatisfaction_Low,JobSatisfaction_Medium,JobSatisfaction_Very.High,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes,PerformanceRating_Outstanding,RelationshipSatisfaction_Low,RelationshipSatisfaction_Medium,RelationshipSatisfaction_Very.High,StockOptionLevel_X1,StockOptionLevel_X2,StockOptionLevel_X3,TrainingTimesLastYear_X1,TrainingTimesLastYear_X2,TrainingTimesLastYear_X3,TrainingTimesLastYear_X4,TrainingTimesLastYear_X5,TrainingTimesLastYear_X6,WorkLifeBalance_Best,WorkLifeBalance_Better,WorkLifeBalance_Good
0,2.416561348306364,1.047099769926917,-1.01056543769991,-0.4373539993428458,-0.2187639649145797,1.4547917757770976,7,11,1.120762479521457,-0.4910064335777606,-0.33927827982140357,-0.36858985273641137,-0.3147663692635607,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0,-0.867376635802802,1.302360431989842,-0.8872131838247239,0.4972517544173446,-0.807129603686915,-1.3146086920060418,0,23,-0.6785426011050806,-0.3277817711265376,-0.06327436651898884,-0.6789146428409502,-0.034508002929560584,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
0,-0.648447436862191,0.6927087536647978,-1.01056543769991,1.0383392960679811,-0.85003568998006,0.6268657938043887,1,17,-1.3211515584717013,-0.9806804209314296,-0.8912861064262331,-0.36858985273641137,-1.1555414682655611,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,-0.5389828373918853,-0.6306814748944447,-1.01056543769991,0.005353989280402274,-0.060096408177058226,-0.9788301247372866,1,17,-0.16445543521178413,0.48834154112957734,-0.06327436651898884,-0.6789146428409502,1.3667838287404401,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
0,-0.10112443951066324,-1.6616371585660643,-0.3938041683239789,-0.5357335523702342,-0.7359734704779863,1.0802371061793983,3,12,-0.8070643925784047,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.648447436862191,-0.13998622160843346,-0.1470996605736064,-0.24059489328806888,-0.44157824472403084,0.8947861819974917,1,23,-0.03593364373846001,0.6515662035808003,0.7647373733882553,-0.36858985273641137,1.08652546240644,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.21058903898096878,-0.06563845595903782,-1.01056543769991,-1.6670984121852017,-0.46536775791626966,1.2226971343009538,0,14,0.6066753136281606,1.3044648533856922,2.4207608532027436,-0.0582650626318726,1.08652546240644,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.8840569557220865,-1.5104633684122932,-0.3938041683239789,-0.6833028819113169,1.4320583255325647,0.10591728860248717,4,14,0.7351971051014847,-1.1439050833826525,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.008340159959642298,-1.0048985619964028,-0.27045191444879263,-1.76547796521259,1.5210565936356724,1.5376827191614348,4,13,0.6066753136281606,-0.3277817711265376,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.9935215551923922,0.35318729053255765,-0.5171564221991651,0.6940108604721216,-0.31477164315468636,-0.5462517947705513,8,22,0.6066753136281606,-0.4910064335777606,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,-0.7579120363324965,0.12270921701943115,-1.01056543769991,-0.5357335523702342,-0.29246897453696247,0.23671638740048348,1,12,-0.16445543521178413,0.48834154112957734,1.04074128669067,0.2520597274726662,-1.1555414682655611,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,-0.21058903898096878,1.0198389225221385,-1.01056543769991,-1.76547796521259,-0.7739942103120109,1.6809857060292717,1,18,-0.6785426011050806,-0.16455710867531462,-0.06327436651898884,-0.6789146428409502,-0.034508002929560584,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.9787029504251419,-1.7136805945206413,-1.01056543769991,0.2021130953351792,0.7935647839622976,0.53090898985269,3,14,1.6348496454147534,-0.9806804209314296,-1.1672900197286478,-0.36858985273641137,-1.1555414682655611,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0,0.11780475942994784,-0.5687250035199484,-0.3938041683239789,0.6448210839584273,-0.2493504818760296,0.1972378194496382,7,12,0.7351971051014847,0.9780155284832462,1.8687530265979142,-0.36858985273641137,1.3667838287404401,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,-0.3200536384512743,0.8686651323683674,-1.01056543769991,1.3826677316638407,-0.4626064751350277,0.48089343757332725,1,15,-0.8070643925784047,-0.3277817711265376,-0.6152821931238183,-0.36858985273641137,-0.3147663692635607,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,2.0881675498954473,1.4807950695483916,-0.27045191444879263,-0.8308722114523996,0.16080621432230233,1.0375271963678077,4,11,3.3056329345679667,-0.16455710867531462,-0.06327436651898884,-0.6789146428409502,-0.5950247355975609,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-1.5241642326246352,-0.6480292868793037,-0.8872131838247239,-0.19140511677437466,-0.8880564298140845,-0.673679058583422,3,13,-1.0641079755250529,-1.1439050833826525,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,1.5408445525439198,-0.9181595020721078,-0.023747406698420157,1.4810472846912293,-0.9405208026576827,0.619841137585377,3,23,-0.16445543521178413,-0.4910064335777606,-0.6152821931238183,-0.6789146428409502,-0.3147663692635607,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
0,-0.7579120363324965,-1.275028777189207,-0.8872131838247239,1.628616614232312,-0.49935277676232515,0.21311354250460443,1,19,-0.03593364373846001,0.6515662035808003,1.5927491132954996,2.424333258204438,1.08652546240644,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,0.3367339583705589,-0.6752901342840821,-1.01056543769991,0.595631307444733,1.486859168421829,-0.027832165807493994,1,22,1.3778060624681052,2.447037490544253,-0.33927827982140357,2.734658048308977,1.9273005614084406,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
0,1.5408445525439198,-0.4225077310761369,1.456479639803815,0.25130287184887345,-0.22556096868379077,-0.8275190297797763,0,22,-0.03593364373846001,0.48834154112957734,0.7647373733882553,-0.36858985273641137,-1.1555414682655611,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,-0.7579120363324965,1.3172299851197211,-0.6405086760743514,-0.14221534026068042,-0.2748392460105712,0.7652515213189175,1,12,-0.03593364373846001,0.6515662035808003,1.04074128669067,-0.0582650626318726,0.8062670960724398,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0.9935215551923922,-0.4076381779462578,-1.01056543769991,-1.2735802000756478,0.885749147582223,-1.5694632196317833,2,13,1.2492842709947811,0.48834154112957734,1.3167451999930848,2.114008468099899,0.2457503634044396,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,-0.5389828373918853,0.7199696010695761,-0.3938041683239789,1.0383392960679811,-0.3171081132003527,1.4032307991295525,1,16,0.09258814773486411,0.6515662035808003,1.04074128669067,0.8727093076817438,0.8062670960724398,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.8692383509548365,1.027273699087078,-0.8872131838247239,-0.2897846698017631,1.49662986134007,1.3610828618154827,9,12,0.6066753136281606,-0.4910064335777606,-0.33927827982140357,-0.6789146428409502,-0.3147663692635607,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-1.4146996331543298,1.3643169033643383,-0.7638609299495376,-1.6179086356715073,-0.319444583246019,0.45040642958281685,0,21,-0.9355861840517289,-0.6542310960289835,-0.6152821931238183,-0.6789146428409502,-0.5950247355975609,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,-0.9768412352731075,-1.6913762648258226,-0.6405086760743514,-1.126010870534565,-0.4846967373849637,-0.7657020550524741,1,15,-0.8070643925784047,-0.3277817711265376,-0.06327436651898884,-0.6789146428409502,-0.034508002929560584,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,2.3070967488360585,-0.29859478832714414,0.09960484717676608,-1.4211495296167305,1.5652371181355444,1.4184040565626175,0,13,3.434154726041291,4.895407427312598,1.5927491132954996,-0.36858985273641137,1.08652546240644,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.774592356251781,-0.7768987473382561,1.7031841475541873,0.054543765794096505,-0.9475302127946816,1.5074766974196847,4,12,0.7351971051014847,-0.6542310960289835,-0.6152821931238183,-0.36858985273641137,-0.5950247355975609,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0,-0.5389828373918853,0.060752745644934776,-1.01056543769991,0.25130287184887345,-0.7533907926365898,0.12151202540869296,1,13,-1.3211515584717013,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.3200536384512743,-0.3407251888618017,-0.3938041683239789,-1.2243904235619536,-0.35980179312570987,-0.2572574379204134,1,14,0.6066753136281606,1.4676895158369152,2.4207608532027436,-0.0582650626318726,1.6470421950744405,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.008340159959642298,0.5886218817556438,-0.8872131838247239,1.6778063907460061,-0.28460993892881215,0.21592340499220908,5,14,0.7351971051014847,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,2.416561348306364,1.5303602466479886,-0.8872131838247239,-1.6670984121852017,2.621321578776718,1.0689976562289798,9,21,2.405980394254698,-0.6542310960289835,-0.6152821931238183,-0.0582650626318726,-0.5950247355975609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
0,1.4313799530736142,0.7744912958791329,-1.01056543769991,0.3496824248762619,2.478584499623285,-0.6403821881053069,3,19,2.1489368113080496,0.16189221622713135,-0.33927827982140357,-0.6789146428409502,0.8062670960724398,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,-1.3052350336840242,1.183404006950809,-0.27045191444879263,-0.09302556374698619,-0.7676220192783755,1.7679509500206356,1,11,-1.192629766998377,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-0.8752831019315611,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,-1.6336288320949408,-0.6653770988641626,0.7163661165526973,-0.33897444631545737,-0.7714453338985567,1.3307363469493525,1,15,-1.3211515584717013,-1.1439050833826525,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1.5408445525439198,1.6195775654272635,-1.01056543769991,-1.76547796521259,0.20838524070677997,1.6132680200779999,3,20,1.5063278539414293,0.9780155284832462,2.1447569399003292,3.0449828384135156,1.08652546240644,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1.8692383509548365,-1.6368545700162658,2.073240909179746,-1.76547796521259,2.2993135252103425,-0.062112488156270684,2,12,1.5063278539414293,-0.3277817711265376,-0.33927827982140357,0.562384517577205,-0.034508002929560584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-1.4146996331543298,0.8042304021388912,1.0864228781782561,-0.6833028819113169,-0.7920487515739778,-0.14837526652573332,0,12,-0.6785426011050806,-0.3277817711265376,-0.33927827982140357,-0.36858985273641137,-0.5950247355975609,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,-0.3200536384512743,0.5663175520608251,-0.3938041683239789,-1.0276313175071765,-0.4243733289332153,0.0965042492690116,6,15,0.09258814773486411,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,0.008340159959642298,0.9578824511476421,-0.7638609299495376,1.0383392960679811,0.19649048411066056,0.027100645825176843,2,12,0.09258814773486411,-0.3277817711265376,-0.33927827982140357,-0.36858985273641137,-0.3147663692635607,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.3200536384512743,1.3667951622193182,-0.5171564221991651,-1.0276313175071765,1.08923444792298,-1.2220237230394688,2,12,0.3496317306815123,0.6515662035808003,1.5927491132954996,0.8727093076817438,1.08652546240644,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.10112443951066324,1.646838412832042,0.22295710105195232,1.2842881786364524,0.6871491937005864,1.213705574340619,0,14,-0.16445543521178413,0.32511687867835437,0.7647373733882553,-0.0582650626318726,1.08652546240644,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,-0.10112443951066324,0.29618733686802096,-0.7638609299495376,-1.322769976589342,-0.7790919631389192,-1.6510897248966983,5,22,-0.5500208096317565,-0.9806804209314296,-1.1672900197286478,-0.6789146428409502,-1.1555414682655611,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.6651277567814755,-1.0123333385613422,2.073240909179746,1.2842881786364524,2.220935575496627,0.7278803502337756,1,12,1.7633714368880777,2.936711477897922,2.1447569399003292,0.562384517577205,2.207558927742441,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
0,-0.7579120363324965,1.2627082903101643,1.7031841475541873,1.4810472846912293,-0.8262461767878212,1.1235089884885099,1,25,-0.16445543521178413,0.48834154112957734,0.7647373733882553,-0.6789146428409502,1.3667838287404401,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,-0.42951823792157984,-0.13007318618851405,1.579831893679001,1.431857508177535,-0.07581447939335888,0.16394094897152311,0,13,-0.4214990181584324,-0.0013324462240916321,0.7647373733882553,-0.6789146428409502,0.8062670960724398,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0,1.5408445525439198,-0.29363827061718445,-0.3938041683239789,-0.7324926584250112,2.768519191653696,-1.103026046689412,7,13,1.5063278539414293,2.120588165641807,3.800780419714817,3.9759572087271318,3.048334026744441,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,-1.1957704342137185,0.09544836961465274,-0.3938041683239789,-0.9784415409934824,-0.8782857368958435,1.26259718162494,1,19,-0.8070643925784047,-0.3277817711265376,-0.06327436651898884,0.562384517577205,-0.3147663692635607,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-1.6336288320949408,-0.5166815675653714,-0.8872131838247239,1.6778063907460061,-0.8453627498887274,0.7004841909796303,0,14,-1.0641079755250529,-0.8174557584802066,-0.8912861064262331,-0.0582650626318726,-0.8752831019315611,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,1.3219153536033088,-0.8239856655828733,1.3331273859286286,1.4810472846912293,0.01360860144532457,-1.231296269248564,1,14,0.6066753136281606,1.3044648533856922,1.8687530265979142,0.8727093076817438,1.9273005614084406,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.6651277567814755,0.3829263967923159,2.3199454169301186,0.30049264836256767,-0.37467023887085915,0.24964175484346485,4,12,0.8637188965748088,-0.6542310960289835,-0.6152821931238183,-0.36858985273641137,-0.5950247355975609,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,1.4313799530736142,0.01614408625529739,0.3463093549271386,0.5464415309310389,0.5745738187730276,-1.0773158049278295,4,11,0.6066753136281606,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-0.8752831019315611,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0.44619855784086443,-0.0012037257295615955,-0.023747406698420157,1.4810472846912293,0.3581317299972119,0.9669996479289311,3,13,0.09258814773486411,0.32511687867835437,0.7647373733882553,-0.6789146428409502,0.8062670960724398,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,-1.1957704342137185,1.369273421074298,1.9498886553045598,-0.24059489328806888,-0.7563644817856197,-0.7582559194603218,1,23,-0.4214990181584324,0.16189221622713135,0.7647373733882553,0.8727093076817438,0.8062670960724398,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
0,-0.10112443951066324,-1.4534634147477565,-0.3938041683239789,0.8907699665268984,-0.33176415257771413,-1.6148424988065984,6,20,-0.5500208096317565,-0.6542310960289835,-0.6152821931238183,-0.6789146428409502,-0.8752831019315611,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0.22726935890025338,1.304838690844822,-0.6405086760743514,-0.9292517644797882,-0.12764163313359347,0.03890206827311636,4,14,0.7351971051014847,1.3044648533856922,1.8687530265979142,0.8727093076817438,1.3667838287404401,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,-1.3052350336840242,0.3878829145022756,2.3199454169301186,-1.2243904235619536,0.45371459550174287,1.4782541275485965,2,18,-0.6785426011050806,-0.8174557584802066,-0.6152821931238183,-0.0582650626318726,-0.5950247355975609,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.7579120363324965,1.0842736527516148,-0.023747406698420157,-0.8800619879660939,-0.0331207994680017,-0.0465177513500649,0,19,0.09258814773486411,0.6515662035808003,1.3167451999930848,0.562384517577205,0.8062670960724398,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,0.8840569557220865,1.2726213257300838,2.443297670805305,0.8415801900132042,-0.6480372342138178,-0.6408036674784476,5,13,-0.2929772266851082,-0.16455710867531462,0.2127295467834259,-0.6789146428409502,-0.3147663692635607,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
